id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,hour,day_of_week,month,day_name,distance_km,speed_kmh,cluster
id0005491,1,2016-03-23 19:42:30,2016-03-23 20:02:10,1,-73.99224090576173,40.743412017822266,-73.99381256103516,40.72093963623047,N,1180,19,2,3,Wednesday,2.5023214399031617,7.63,0
id3971504,2,2016-05-09 08:07:15,2016-05-09 08:59:35,1,-73.97966003417967,40.78141021728516,-74.01375579833984,40.71479034423828,N,3140,8,0,5,Monday,7.9451258875202715,9.11,0
id3459028,1,2016-02-23 18:11:45,2016-02-23 18:30:25,1,-73.96554565429686,40.759143829345696,-73.9512939453125,40.77009582519531,N,1120,18,1,2,Tuesday,1.7098780188544076,5.5,0
id3224816,2,2016-05-04 16:22:10,2016-05-04 16:29:46,1,-73.95549011230467,40.764427185058594,-73.9581527709961,40.770416259765625,N,456,16,2,5,Wednesday,0.7026932161360095,5.55,0
id2363311,2,2016-01-25 16:29:12,2016-01-25 16:44:41,2,-73.95755004882812,40.769779205322266,-73.98159790039062,40.78089141845703,N,929,16,0,1,Monday,2.37217368932047,9.19,0
id0675066,2,2016-03-08 18:12:15,2016-03-08 18:31:27,3,-73.97640228271484,40.77573394775391,-73.96685028076173,40.75332260131836,N,1152,18,1,3,Tuesday,2.618655998391355,8.18,0
id0815403,2,2016-06-14 16:50:50,2016-06-14 17:10:26,3,-73.97606658935547,40.7763557434082,-73.96751403808595,40.76432037353516,N,1176,16,1,6,Tuesday,1.5197680526705841,4.65,0
id1606806,1,2016-02-23 08:18:10,2016-02-23 08:36:07,1,-73.95167541503906,40.76970672607422,-73.9747314453125,40.756195068359375,N,1077,8,1,2,Tuesday,2.4551744525331256,8.21,0
id0369530,1,2016-02-19 17:50:28,2016-02-19 18:05:28,2,-73.97681427001953,40.759136199951165,-73.97795104980467,40.74878692626953,N,900,17,4,2,Friday,1.1547635490300392,4.62,0
id3874057,1,2016-02-18 09:29:10,2016-02-18 09:35:49,1,-73.97612762451173,40.757469177246094,-73.97505187988281,40.76350784301758,N,399,9,3,2,Thursday,0.677554152823356,6.11,0
id0455934,2,2016-05-07 17:09:42,2016-05-07 17:19:26,1,-73.99137878417967,40.747989654541016,-73.97810363769531,40.7418212890625,N,584,17,5,5,Saturday,1.3119266257129942,8.09,0
id3579798,1,2016-01-29 08:40:26,2016-01-29 08:51:41,1,-73.96376037597656,40.76549911499024,-73.97672271728516,40.75904083251953,N,675,8,4,1,Friday,1.3067301531814548,6.97,0
id3061520,2,2016-04-20 09:51:52,2016-04-20 10:19:31,2,-73.96791076660156,40.766231536865234,-73.95552062988281,40.787818908691406,N,1659,9,2,4,Wednesday,2.6173270069623076,5.68,0
id3390284,1,2016-06-02 17:05:58,2016-06-02 17:18:23,1,-73.98603057861328,40.76209259033203,-73.96654510498048,40.75385665893555,N,745,17,3,6,Thursday,1.8794263396340138,9.08,0
id0530961,1,2016-02-20 19:34:38,2016-02-20 19:50:52,3,-74.00351715087889,40.73209381103516,-73.98715209960938,40.75065612792969,N,974,19,5,2,Saturday,2.4821629525922453,9.17,0
id1404697,1,2016-03-29 09:28:49,2016-03-29 09:34:15,1,-73.99278259277344,40.768157958984375,-73.98350524902342,40.76750946044922,N,326,9,1,3,Tuesday,0.7846101810382583,8.66,0
id2735434,2,2016-03-25 19:41:49,2016-03-25 19:54:11,1,-74.00003814697266,40.7253532409668,-74.00881195068358,40.738178253173835,N,742,19,4,3,Friday,1.6063112210842616,7.79,0
id2176662,1,2016-04-18 09:05:45,2016-04-18 09:16:03,1,-74.00196838378906,40.724647521972656,-73.98667907714845,40.733924865722656,N,618,9,0,4,Monday,1.6504500464391527,9.61,0
id0846546,1,2016-05-20 18:05:47,2016-05-20 18:33:46,1,-73.98098754882812,40.78237533569336,-73.98696899414062,40.750370025634766,N,1679,18,4,5,Friday,3.5943022460730947,7.71,0
id0583970,1,2016-02-12 17:51:35,2016-02-12 18:07:55,1,-73.97718048095702,40.75139236450195,-73.98908233642578,40.74789810180664,N,980,17,4,2,Friday,1.0752424647670389,3.95,0
id2577141,1,2016-04-17 16:11:08,2016-04-17 16:26:15,1,-74.00453186035155,40.741714477539055,-73.99951171875,40.7301025390625,N,907,16,6,4,Sunday,1.3587032211669299,5.39,0
id1226805,2,2016-04-14 16:13:11,2016-04-14 16:54:04,1,-73.97831726074217,40.76668930053711,-73.96971893310547,40.74599838256836,N,2453,16,3,4,Thursday,2.4120214087903964,3.54,0
id0982767,1,2016-04-25 16:35:38,2016-04-25 17:02:07,2,-73.97859191894531,40.76242065429688,-74.0027618408203,40.76059722900391,N,1589,16,0,4,Monday,2.045731036027724,4.63,0
id0452258,1,2016-02-25 19:50:29,2016-02-25 20:01:33,3,-73.98810577392578,40.761524200439446,-73.98537445068358,40.74713897705078,N,664,19,3,2,Thursday,1.6160242043653446,8.76,0
id1009898,1,2016-01-25 08:50:54,2016-01-25 09:20:01,1,-73.98838043212889,40.769229888916016,-73.95877075195312,40.78070068359375,N,1747,8,0,1,Monday,2.8006171564487095,5.77,0
id3327928,1,2016-05-05 18:14:03,2016-05-05 18:22:17,1,-73.98428344726561,40.7602767944336,-73.97455596923827,40.755741119384766,N,494,18,3,5,Thursday,0.9621049178924637,7.01,0
id0416930,2,2016-05-24 09:07:54,2016-05-24 09:24:52,1,-73.99729919433594,40.736862182617195,-73.9752655029297,40.74448013305664,N,1018,9,1,5,Tuesday,2.040457625418602,7.22,0
id0478109,1,2016-04-01 16:02:10,2016-04-01 16:12:31,1,-73.9998779296875,40.73318862915039,-73.9996795654297,40.72230911254882,N,621,16,4,4,Friday,1.209862523803334,7.01,0
id1792459,2,2016-01-29 08:29:52,2016-01-29 08:53:12,1,-73.95391082763672,40.82195281982422,-73.95365142822266,40.788768768310554,N,1400,8,4,1,Friday,3.6899627653712614,9.49,-1
id0847222,2,2016-04-21 08:18:40,2016-04-21 08:51:01,5,-73.98873138427734,40.72271347045898,-73.97046661376953,40.762222290039055,N,1941,8,3,4,Thursday,4.654866981019312,8.63,0
id1849036,1,2016-05-08 09:59:44,2016-05-08 10:12:36,1,-73.97715759277344,40.76457977294922,-73.96212005615233,40.77922058105469,N,772,9,6,5,Sunday,2.062488784472355,9.62,0
id2278835,1,2016-02-24 09:04:59,2016-02-24 09:29:26,1,-73.99603271484375,40.75925064086913,-73.96800231933594,40.76871490478516,N,1467,9,2,2,Wednesday,2.584657428359539,6.34,0
id3593501,2,2016-05-03 16:30:32,2016-05-03 16:48:31,1,-73.9676742553711,40.8029899597168,-73.94306182861328,40.78562545776367,N,1079,16,1,5,Tuesday,2.8321277975318617,9.45,0
id2170773,2,2016-06-01 08:11:25,2016-06-01 08:23:25,1,-73.96012878417967,40.77334976196289,-73.97999572753906,40.76561737060546,N,720,8,2,6,Wednesday,1.8810510674281544,9.41,0
id3619206,1,2016-04-15 07:03:56,2016-04-15 07:15:20,1,-74.00690460205078,40.735706329345696,-74.00056457519531,40.72116088867188,N,684,7,4,4,Friday,1.7033286101752152,8.96,0
id2528143,1,2016-05-11 17:39:27,2016-05-11 17:46:50,1,-74.00407409667967,40.73312377929688,-74.00541687011719,40.74190902709961,N,443,17,2,5,Wednesday,0.9834041901460387,7.99,0
id0939268,2,2016-06-15 19:00:32,2016-06-15 19:06:14,1,-73.97931671142578,40.766998291015625,-73.98294830322266,40.77084732055664,N,342,19,2,6,Wednesday,0.5260312088264997,5.54,0
id2050407,2,2016-02-05 17:04:57,2016-02-05 17:11:55,1,-73.98251342773438,40.75086975097656,-73.9881591796875,40.7509994506836,N,418,17,4,2,Friday,0.47579530815120186,4.1,0
id1153018,1,2016-04-01 19:19:08,2016-04-01 19:29:31,2,-73.96121978759764,40.76514053344727,-73.97435760498048,40.75325012207031,N,623,19,4,4,Friday,1.7241013629009823,9.96,0
id2068257,1,2016-03-21 08:12:05,2016-03-21 08:17:07,1,-73.98275756835938,40.730995178222656,-73.97408294677734,40.73078536987305,N,302,8,0,3,Monday,0.7313095949221886,8.72,0
id3849104,1,2016-05-03 19:22:19,2016-05-03 19:37:33,1,-73.98895263671875,40.74830627441406,-73.97187805175781,40.76042175292969,N,914,19,1,5,Tuesday,1.9706296877306035,7.76,0
id0121590,2,2016-03-09 07:08:37,2016-03-09 07:18:52,1,-73.99591064453125,40.73202896118164,-73.98674774169923,40.74538040161133,N,615,7,2,3,Wednesday,1.6733328199950788,9.8,0
id3290121,1,2016-05-23 08:21:22,2016-05-23 08:31:24,1,-73.98429870605469,40.765384674072266,-73.9859848022461,40.75528335571289,N,602,8,0,5,Monday,1.1321570755557533,6.77,0
id3449722,1,2016-06-02 07:39:17,2016-06-02 07:57:26,1,-73.97186279296875,40.74986267089844,-73.98050689697266,40.76348114013672,N,1089,7,3,6,Thursday,1.6802453557563755,5.55,0
id2410539,1,2016-02-18 17:39:27,2016-02-18 17:46:54,2,-73.96991729736328,40.763568878173835,-73.95931243896483,40.761096954345696,N,447,17,3,2,Thursday,0.9344974195872792,7.53,0
id2284870,2,2016-01-04 18:55:46,2016-01-04 19:07:36,1,-73.97875213623048,40.75362014770508,-73.9681396484375,40.76797103881836,N,710,18,0,1,Monday,1.829023188640859,9.27,0
id2376561,1,2016-06-11 18:48:54,2016-06-11 19:01:31,1,-73.98889923095702,40.727027893066406,-74.00648498535155,40.73229598999024,N,757,18,5,6,Saturday,1.5934138524286952,7.58,0
id2504356,1,2016-06-04 16:24:12,2016-06-04 16:52:34,2,-73.9815902709961,40.75783157348633,-73.98812866210938,40.748416900634766,N,1702,16,5,6,Saturday,1.1828992693828242,2.5,0
id2498532,1,2016-06-21 18:59:00,2016-06-21 19:10:55,1,-73.98882293701173,40.734317779541016,-74.00608825683594,40.743919372558594,N,715,18,1,6,Tuesday,1.8043841556344185,9.09,0
id0768082,2,2016-05-04 09:37:58,2016-05-04 09:45:47,5,-73.99217224121092,40.75627136230469,-74.0027618408203,40.760639190673835,N,469,9,2,5,Wednesday,1.0155878474436724,7.8,0
id2894240,1,2016-01-05 09:34:01,2016-01-05 09:46:32,1,-73.974853515625,40.7519645690918,-73.96269989013672,40.7669334411621,N,751,9,1,1,Tuesday,1.9540427558831632,9.37,0
id1753176,2,2016-01-15 18:40:08,2016-01-15 19:15:52,5,-73.96926116943358,40.766109466552734,-73.96128845214845,40.765491485595696,N,2144,18,4,1,Friday,0.6749483376422722,1.13,0
id1715882,2,2016-04-21 18:43:08,2016-04-21 19:04:04,3,-73.97435760498048,40.75838851928711,-73.98223114013672,40.75688934326172,N,1256,18,3,4,Thursday,0.6838006464800767,1.96,0
id1690542,2,2016-01-06 16:41:25,2016-01-06 16:50:29,1,-73.9537582397461,40.77960586547852,-73.96342468261719,40.77344131469727,N,544,16,2,1,Wednesday,1.0641338555735087,7.04,0
id2037749,2,2016-06-01 19:59:53,2016-06-01 20:13:56,1,-73.97186279296875,40.75975036621094,-73.9891128540039,40.74422073364258,N,843,19,2,6,Wednesday,2.256827013960651,9.64,0
id2676106,1,2016-01-27 09:20:53,2016-01-27 09:37:07,1,-73.964111328125,40.77088928222656,-73.95954895019531,40.76003646850586,N,974,9,2,1,Wednesday,1.2664706936275212,4.68,0
id2341423,1,2016-06-01 18:26:34,2016-06-01 18:51:40,1,-73.98611450195312,40.75885772705078,-73.98731231689453,40.751758575439446,N,1506,18,2,6,Wednesday,0.7958111289902139,1.9,0
id2303852,1,2016-03-12 09:00:56,2016-03-12 09:14:19,1,-73.99778747558594,40.766128540039055,-73.99498748779298,40.74998474121094,N,803,9,5,3,Saturday,1.8105338433412803,8.12,0
id2405913,1,2016-05-11 17:34:52,2016-05-11 17:45:52,2,-74.00938415527344,40.726322174072266,-73.99093627929686,40.7314682006836,N,660,17,2,5,Wednesday,1.65646549398259,9.04,0
id0366572,2,2016-06-14 16:01:31,2016-06-14 16:32:05,3,-73.95445251464845,40.76517105102539,-73.9848403930664,40.7586784362793,N,1834,16,1,6,Tuesday,2.659211849086755,5.22,0
id1925742,1,2016-03-05 18:38:39,2016-03-05 18:53:20,1,-74.00279998779298,40.730751037597656,-73.98088836669923,40.72967147827149,N,881,18,5,3,Saturday,1.8502250172907502,7.56,0
id3974867,2,2016-01-03 19:18:25,2016-01-03 19:25:11,1,-73.96952819824217,40.762798309326165,-73.96348571777344,40.7614860534668,N,406,19,6,1,Sunday,0.5294154358516748,4.69,0
id1255090,1,2016-01-08 08:02:44,2016-01-08 08:21:45,1,-73.98025512695312,40.73535919189453,-73.9823989868164,40.75716400146485,N,1141,8,4,1,Friday,2.431301317338342,7.67,0
id2712136,1,2016-04-02 17:31:00,2016-04-02 17:37:55,1,-73.98564910888672,40.76293563842773,-73.978515625,40.760372161865234,N,415,17,5,4,Saturday,0.6649905650994564,5.77,0
id2762880,2,2016-02-18 09:37:41,2016-02-18 09:40:57,2,-73.99966430664062,40.73340606689453,-73.99436950683594,40.73207092285156,N,196,9,3,2,Thursday,0.47018924846090165,8.64,0
id3793925,2,2016-01-18 16:15:54,2016-01-18 16:25:09,3,-73.98341369628906,40.738479614257805,-73.99305725097656,40.74399185180664,N,555,16,0,1,Monday,1.0177276602505478,6.6,0
id1554300,2,2016-06-02 17:02:04,2016-06-02 17:14:04,2,-73.98231506347656,40.73128509521485,-73.9952392578125,40.743549346923835,N,720,17,3,6,Thursday,1.7451235330206598,8.73,0
id1676401,1,2016-04-28 07:58:56,2016-04-28 08:10:28,1,-73.96065521240233,40.7613525390625,-73.95184326171875,40.776973724365234,N,692,7,3,4,Thursday,1.8888732797497068,9.83,0
id2630089,2,2016-02-18 19:25:35,2016-02-18 19:45:23,1,-73.9895782470703,40.75761032104492,-73.97827911376953,40.764591217041016,N,1188,19,3,2,Thursday,1.2280828769673156,3.72,0
id1691196,1,2016-06-21 08:21:05,2016-06-21 08:34:28,1,-73.95086669921875,40.78501129150391,-73.95285034179686,40.76664352416992,N,803,8,1,6,Tuesday,2.0492212689339198,9.19,0
id0233576,2,2016-06-06 09:10:16,2016-06-06 09:17:56,5,-74.00721740722656,40.72815704345703,-73.99415588378906,40.7311897277832,N,460,9,0,6,Monday,1.1511071592007176,9.01,0
id0295170,2,2016-02-16 09:14:47,2016-02-16 09:33:41,1,-73.95716094970702,40.76631546020508,-73.97623443603516,40.764007568359375,N,1134,9,1,2,Tuesday,1.6267041191530085,5.16,0
id1065120,2,2016-01-26 17:37:05,2016-01-26 17:50:05,1,-73.95527648925781,40.779441833496094,-73.9666519165039,40.79354095458984,N,780,17,1,1,Tuesday,1.837131216444835,8.48,0
id1733310,2,2016-05-11 18:45:42,2016-05-11 19:01:38,1,-73.96287536621094,40.77526092529297,-73.97769927978516,40.757617950439446,N,956,18,2,5,Wednesday,2.3253484563226197,8.76,0
id1377234,1,2016-04-23 17:54:20,2016-04-23 18:03:22,1,-73.98859405517578,40.7314567565918,-74.0045166015625,40.73069381713867,N,542,17,5,4,Saturday,1.3443347424863648,8.93,0
id1269710,2,2016-02-04 09:22:08,2016-02-04 09:36:23,1,-73.99091339111328,40.73455810546875,-73.98017120361328,40.72825241088867,N,855,9,3,2,Thursday,1.144953162834474,4.82,0
id0634955,2,2016-06-30 09:38:20,2016-06-30 09:50:19,1,-73.98355102539062,40.73828887939453,-73.97419738769531,40.751461029052734,N,719,9,3,6,Thursday,1.6631895326616746,8.33,0
id0361326,2,2016-01-13 16:28:45,2016-01-13 16:35:27,1,-73.9897232055664,40.74100112915039,-73.9923095703125,40.7496223449707,N,402,16,2,1,Wednesday,0.9830846175315284,8.8,0
id0344425,2,2016-06-13 18:27:27,2016-06-13 18:54:32,1,-73.97765350341797,40.7828369140625,-73.94502258300781,40.75212097167969,N,1625,18,0,6,Monday,4.383715682180056,9.71,0
id1261850,1,2016-06-02 19:17:31,2016-06-02 19:27:42,1,-73.97335052490233,40.74778747558594,-73.98970031738281,40.74166488647461,N,611,19,3,6,Thursday,1.5364394039292462,9.05,0
id1868165,1,2016-02-10 18:39:05,2016-02-10 18:50:28,3,-73.99478912353516,40.736454010009766,-73.9900665283203,40.74872589111328,N,683,18,2,2,Wednesday,1.4213898368508446,7.49,0
id2082320,1,2016-03-04 17:11:04,2016-03-04 17:17:32,3,-73.99687957763672,40.747352600097656,-73.99248504638672,40.75350570678711,N,388,17,4,3,Friday,0.7779177672062384,7.22,0
id1796679,1,2016-03-17 08:54:07,2016-03-17 09:14:22,1,-73.96499633789062,40.76360702514648,-73.98190307617188,40.743263244628906,N,1215,8,3,3,Thursday,2.6730670817093314,7.92,0
id2209929,1,2016-03-26 17:00:05,2016-03-26 17:17:14,1,-73.98450469970702,40.72874450683594,-73.9862289428711,40.75015640258789,N,1029,17,5,3,Saturday,2.3853218021378337,8.35,0
id0997845,1,2016-01-29 08:42:12,2016-01-29 09:00:01,2,-73.99297332763672,40.74279022216797,-73.9765396118164,40.75404357910156,N,1069,8,4,1,Friday,1.866081963161994,6.28,0
id0532104,1,2016-06-28 16:37:18,2016-06-28 16:47:31,1,-73.97936248779298,40.75602722167969,-73.98529052734375,40.74717712402344,N,613,16,1,6,Tuesday,1.1035289309008998,6.48,0
id1510268,1,2016-03-05 19:10:44,2016-03-05 19:23:54,1,-73.97697448730467,40.76419448852539,-73.99149322509764,40.75789642333984,N,790,19,5,3,Saturday,1.4091558764920127,6.42,0
id0743267,2,2016-02-12 17:42:04,2016-02-12 17:57:20,1,-74.00930786132812,40.71697235107422,-74.0059814453125,40.735687255859375,N,916,17,4,2,Friday,2.0997961805301744,8.25,0
id1644120,2,2016-03-22 17:24:14,2016-03-22 17:41:05,1,-73.99535369873048,40.725147247314446,-73.99170684814453,40.74938201904297,N,1011,17,1,3,Tuesday,2.7122440318621748,9.66,0
id0294164,1,2016-03-14 19:48:16,2016-03-14 19:56:29,1,-73.97869110107422,40.75895690917969,-73.99349212646483,40.75884628295898,N,493,19,0,3,Monday,1.2466934073893234,9.1,0
id3199248,2,2016-05-31 07:55:49,2016-05-31 08:13:59,2,-73.97888946533203,40.74465560913086,-73.94492340087889,40.75026321411133,N,1090,7,1,5,Tuesday,2.9284740688015973,9.67,0
id1787102,2,2016-04-18 18:08:40,2016-04-18 18:20:46,1,-74.01142120361328,40.714820861816406,-73.99313354492188,40.71963882446289,N,726,18,0,4,Monday,1.6317177617871026,8.09,0
id3379520,1,2016-05-25 19:35:06,2016-05-25 20:02:00,2,-73.97905731201173,40.78730010986328,-73.98331451416014,40.75716018676758,N,1614,19,2,5,Wednesday,3.3705259089288546,7.52,0
id2827247,1,2016-01-08 09:28:03,2016-01-08 09:42:58,1,-73.96611022949219,40.767852783203125,-73.97454071044923,40.75247573852539,N,895,9,4,1,Friday,1.8514211280698376,7.45,0
id0911866,2,2016-06-04 18:47:03,2016-06-04 18:50:32,1,-73.99329376220702,40.72774124145508,-73.98722839355469,40.72926330566406,N,209,18,5,6,Saturday,0.5383894453571618,9.27,0
id3246717,2,2016-05-04 17:39:17,2016-05-04 18:05:02,5,-73.9963607788086,40.725830078125,-74.00968933105469,40.72243118286133,N,1545,17,2,5,Wednesday,1.1850800262829186,2.76,0
id1000926,2,2016-04-29 19:50:53,2016-04-29 20:01:26,1,-73.9781723022461,40.763080596923835,-73.988037109375,40.76483917236328,N,633,19,4,4,Friday,0.8535131655620778,4.85,0
id2925763,1,2016-06-03 16:08:23,2016-06-03 16:18:09,1,-73.96587371826173,40.76852035522461,-73.96368408203125,40.76165390014648,N,586,16,4,6,Friday,0.7854687677729919,4.83,0
id2532479,1,2016-04-13 17:38:17,2016-04-13 18:00:49,1,-73.97534942626953,40.74919891357422,-74.00251007080078,40.72492599487305,N,1352,17,2,4,Wednesday,3.5385663207487177,9.42,0
id1800552,2,2016-04-06 08:49:08,2016-04-06 09:03:52,1,-73.94746398925781,40.775508880615234,-73.97055053710938,40.76395797729492,N,884,8,2,4,Wednesday,2.3301281432906604,9.49,0
id3087535,2,2016-04-28 19:08:34,2016-04-28 19:13:38,3,-73.99098205566406,40.73374938964844,-73.99992370605469,40.730377197265625,N,304,19,3,4,Thursday,0.8415766702842886,9.97,0
id3590458,2,2016-02-09 19:56:30,2016-02-09 20:00:37,1,-73.98764038085938,40.728828430175774,-73.9798583984375,40.72762298583984,N,247,19,1,2,Tuesday,0.6693075190408198,9.76,0
id1826759,1,2016-03-16 08:23:27,2016-03-16 08:48:37,1,-73.99099731445312,40.745281219482415,-73.9583511352539,40.76459503173828,N,1510,8,2,3,Wednesday,3.4890845711272993,8.32,0
id3182549,1,2016-03-03 16:17:16,2016-03-03 16:27:44,1,-73.99346923828125,40.729583740234375,-73.99015808105469,40.74258041381836,N,628,16,3,3,Thursday,1.471845845682658,8.44,0
id0989814,1,2016-04-28 17:03:16,2016-04-28 17:17:48,1,-73.97350311279298,40.751998901367195,-73.99144744873048,40.74992370605469,N,872,17,3,4,Thursday,1.5290735480971664,6.31,0
id0895569,2,2016-04-05 17:24:00,2016-04-05 17:28:49,1,-74.00100708007811,40.73152923583984,-73.99755859375,40.725940704345696,N,289,17,1,4,Tuesday,0.6860011217454955,8.55,0
id3165124,1,2016-03-24 17:11:55,2016-03-24 17:17:29,1,-73.96569061279298,40.755126953125,-73.97274017333984,40.754173278808594,N,334,17,3,3,Thursday,0.6031896706521243,6.5,0
id0834448,1,2016-05-18 18:10:33,2016-05-18 18:39:32,3,-74.01605224609375,40.71495819091797,-73.99266815185547,40.72417449951172,N,1739,18,2,5,Wednesday,2.2212498900851942,4.6,0
id0894620,2,2016-02-15 18:17:22,2016-02-15 18:21:33,1,-73.9571762084961,40.76744842529297,-73.96424102783203,40.76779556274414,N,251,18,0,2,Monday,0.5962149712805448,8.55,0
id1425412,2,2016-06-27 09:26:41,2016-06-27 09:45:07,1,-73.99029541015625,40.75637435913086,-73.96561431884764,40.769428253173835,N,1106,9,0,6,Monday,2.5353080428990764,8.25,0
id0366890,1,2016-05-18 07:53:05,2016-05-18 08:05:58,1,-73.97124481201173,40.797748565673835,-73.95157623291014,40.79383850097656,N,773,7,2,5,Wednesday,1.7118224480157962,7.97,0
id3194510,1,2016-03-14 19:39:51,2016-03-14 19:46:12,1,-73.97554779052734,40.75640487670898,-73.9738540649414,40.7625846862793,N,381,19,0,3,Monday,0.7018147777122432,6.63,0
id1620209,1,2016-05-24 19:25:52,2016-05-24 19:42:57,1,-73.97285461425781,40.758125305175774,-73.987548828125,40.74455642700195,N,1025,19,1,5,Tuesday,1.9515483031347147,6.85,0
id3671788,1,2016-01-25 17:29:08,2016-01-25 17:39:35,1,-73.97607421875,40.76573944091797,-73.96912384033203,40.76364135742188,N,627,17,0,1,Monday,0.6301305225453527,3.62,0
id1721205,1,2016-06-09 08:54:26,2016-06-09 09:09:43,1,-73.97539520263672,40.749221801757805,-73.9801254272461,40.75576019287109,N,917,8,3,6,Thursday,0.8290603671604596,3.25,0
id1919995,2,2016-06-20 16:59:59,2016-06-20 17:14:11,5,-73.96969604492188,40.75348663330078,-73.98751831054686,40.76857376098633,N,852,16,0,6,Monday,2.251119525068069,9.51,0
id2691706,1,2016-04-13 18:38:36,2016-04-13 18:55:31,1,-74.00667572021484,40.74860763549805,-73.99716186523438,40.72557830810546,N,1015,18,2,4,Wednesday,2.6832701401214614,9.52,0
id0123711,1,2016-01-26 16:47:28,2016-01-26 16:57:41,1,-73.9805145263672,40.783203125,-73.98229217529298,40.77488327026367,N,613,16,1,1,Tuesday,0.9371559465655028,5.5,0
id2469370,2,2016-01-26 17:54:53,2016-01-26 18:02:04,5,-73.98477935791014,40.742713928222656,-73.99351501464844,40.74016571044922,N,431,17,1,1,Tuesday,0.7886247456978487,6.59,0
id0092595,2,2016-03-14 17:48:21,2016-03-14 17:56:57,1,-73.98136138916014,40.76008987426758,-73.97168731689453,40.75299835205078,N,516,17,0,3,Monday,1.1339130745804102,7.91,0
id0464162,2,2016-03-03 16:31:27,2016-03-03 16:41:54,6,-73.9760513305664,40.757221221923835,-73.99071502685547,40.750873565673835,N,627,16,3,3,Thursday,1.4226042491301567,8.17,0
id1849495,2,2016-04-13 09:28:28,2016-04-13 09:48:01,1,-73.97561645507811,40.745025634765625,-74.00556945800781,40.7510986328125,N,1173,9,2,4,Wednesday,2.612036049752204,8.02,0
id1038043,2,2016-06-18 16:03:54,2016-06-18 16:15:25,1,-73.99930572509764,40.75401306152344,-73.98246002197266,40.76211166381836,N,691,16,5,6,Saturday,1.680512691504369,8.76,0
id1330110,1,2016-05-03 19:27:47,2016-05-03 19:42:26,1,-73.9977035522461,40.741165161132805,-73.98576354980467,40.7470588684082,N,879,19,1,5,Tuesday,1.2005356789968256,4.92,0
id3838772,2,2016-01-30 18:41:09,2016-01-30 18:46:15,5,-73.97450256347656,40.7509994506836,-73.96537780761719,40.75364685058594,N,306,18,5,1,Saturday,0.8230630461314473,9.68,0
id2412729,2,2016-06-22 17:15:41,2016-06-22 17:23:26,2,-73.97318267822266,40.75555038452149,-73.98037719726561,40.748661041259766,N,465,17,2,6,Wednesday,0.9767897450024459,7.56,0
id2628702,1,2016-02-19 16:07:32,2016-02-19 16:19:55,1,-73.96196746826173,40.77881622314453,-73.9734878540039,40.76348876953125,N,743,16,4,2,Friday,1.9611033906059459,9.5,0
id0543271,2,2016-05-11 19:14:54,2016-05-11 19:27:48,2,-73.9833755493164,40.75556182861328,-73.98283386230467,40.76195526123047,N,774,19,2,5,Wednesday,0.7123797733210526,3.31,0
id2739713,2,2016-04-16 18:47:39,2016-04-16 18:52:28,1,-73.9993896484375,40.71384811401367,-74.00604248046875,40.71773147583008,N,289,18,5,4,Saturday,0.7077079300754142,8.82,0
id1287473,2,2016-05-22 16:20:52,2016-05-22 16:25:12,1,-74.00663757324217,40.73092269897461,-74.00037384033203,40.72705841064453,N,260,16,6,5,Sunday,0.6805977058531475,9.42,0
id2966695,2,2016-02-20 19:31:57,2016-02-20 19:38:12,5,-73.98430633544923,40.73934555053711,-73.99287414550781,40.74318313598633,N,375,19,5,2,Saturday,0.838523039652687,8.05,0
id0687778,1,2016-04-19 08:21:11,2016-04-19 08:33:38,1,-73.98097229003906,40.721004486083984,-74.00418853759764,40.72403717041016,N,747,8,1,4,Tuesday,1.9853327018460092,9.57,0
id0714650,1,2016-03-15 19:05:36,2016-03-15 19:17:13,1,-73.98521423339844,40.71051025390625,-73.99259185791014,40.72673034667969,N,697,19,1,3,Tuesday,1.9077567616528681,9.85,-1
id1851711,2,2016-04-26 09:54:09,2016-04-26 10:11:44,6,-73.95352172851561,40.77273178100586,-73.98219299316406,40.76844024658203,N,1055,9,1,4,Tuesday,2.461149869046757,8.4,0
id0232285,2,2016-05-16 18:45:38,2016-05-16 18:55:29,5,-73.92594146728516,40.74422836303711,-73.92002868652342,40.75783157348633,N,591,18,0,5,Monday,1.5924999561744237,9.7,-1
id2773215,1,2016-04-10 19:06:47,2016-04-10 19:19:37,4,-73.98059844970702,40.76436614990234,-73.98590850830078,40.75745391845703,N,770,19,6,4,Sunday,0.8892526345667026,4.16,0
id3060222,1,2016-05-16 18:20:40,2016-05-16 18:46:38,1,-73.98237609863281,40.77611541748047,-73.97789764404298,40.75366973876953,N,1558,18,0,5,Monday,2.524183340748067,5.83,0
id2658050,1,2016-06-22 17:04:02,2016-06-22 17:54:31,1,-74.0023193359375,40.7153205871582,-73.97882080078125,40.64651107788086,N,3029,17,2,6,Wednesday,7.903688269571334,9.39,0
id2661359,1,2016-02-02 16:34:00,2016-02-02 16:56:35,1,-73.98433685302734,40.755279541015625,-74.00625610351561,40.73436737060546,N,1355,16,1,2,Tuesday,2.9693341704500043,7.89,0
id1035638,2,2016-03-11 19:16:25,2016-03-11 19:37:56,5,-73.99250030517578,40.73469924926758,-73.97955322265625,40.76531982421875,N,1291,19,4,3,Friday,3.575260953563343,9.97,0
